,target,age,gender_F,donations_2017,donations_2017_min_2016
1118,1,77,0,10,10
1119,1,79,1,3,-2
1120,1,39,1,10,3
1121,1,80,0,2,-4
1122,1,52,1,6,-2
1123,1,39,0,7,-1
1124,1,106,1,8,4
1125,1,51,1,8,3
1126,1,41,1,7,5
1127,1,35,0,5,-1
1128,1,79,1,7,5
1129,1,34,1,3,3
1130,1,79,0,9,1
1131,1,27,1,2,-1
1132,1,55,1,8,7
1133,1,62,1,2,-3
1134,1,65,1,10,6
1135,1,92,0,3,-2
1136,1,63,1,9,5
1137,1,44,0,2,0
1138,1,46,1,5,-2
1139,1,87,1,10,1
1140,1,27,1,7,3
1141,1,56,1,3,-4
1142,1,70,1,2,-2
1143,1,49,0,10,10
1144,1,29,0,6,6
1145,1,32,0,4,-2
1146,1,60,0,5,4
1147,1,92,0,6,2
1148,1,33,1,6,6
1149,1,62,1,5,3
1150,1,50,0,1,-4
1151,1,83,1,2,-1
1152,1,63,1,2,2
1153,1,83,1,2,-6
1154,1,75,1,8,-1
1155,1,60,0,2,-3
1156,1,49,1,6,2
1157,1,83,0,9,1
1158,1,71,1,2,-4
1159,1,83,1,8,6
1160,1,76,1,5,3
1161,1,78,1,6,6
1162,1,62,0,10,2
1163,1,30,1,2,-6
1164,1,28,1,1,-5
1165,1,49,1,9,8
1166,1,56,0,10,2
1167,1,42,0,10,4
1168,1,61,1,1,-8
1169,1,39,0,3,-1
1170,1,61,0,5,-3
1171,1,66,0,6,6
1172,1,80,1,7,3
1173,1,65,0,9,0
1174,1,23,1,1,-4
1175,1,42,0,9,9
1176,1,50,1,1,0
1177,1,69,1,5,2
1178,0,53,1,5,2
1179,1,38,0,5,4
1180,1,38,1,1,0
1181,1,65,1,3,-1
1182,1,71,0,8,7
1183,1,47,1,2,-5
1184,1,50,0,1,-7
1185,1,60,0,7,-2
1186,1,50,0,4,-1
1187,1,36,0,8,4
1188,1,90,0,8,3
1189,1,76,0,5,2
1190,1,51,1,5,1
1191,1,69,1,8,7
1192,1,56,0,1,-7
1193,1,43,1,3,-1
1194,1,63,0,10,5
1195,1,48,1,2,2
1196,1,69,1,2,2
1197,1,58,0,7,2
1198,1,54,1,6,-1
1199,1,80,0,10,3
1200,1,66,1,5,-1
1201,1,61,1,2,1
1202,1,40,1,1,1
1203,1,76,1,9,6
1204,1,36,1,7,4
1205,1,77,0,9,2
1206,1,55,0,3,2
1207,1,66,1,6,4
1208,1,41,1,1,-7
1209,1,52,0,5,4
1210,1,31,0,8,2
1211,1,73,0,1,1
1212,1,33,0,4,4
1213,1,60,1,6,2
1214,1,59,1,2,-5
1215,1,75,0,9,3
1216,1,65,1,1,-1
1217,1,58,1,2,0
1218,1,51,1,2,0
1219,1,44,1,10,4
1220,1,22,1,9,5
1221,1,57,1,10,4
1222,1,77,0,9,0
1223,1,37,0,4,4
1224,1,48,1,9,4
1225,1,46,1,5,-4
1226,1,61,1,10,6
1227,1,80,1,2,2
1228,1,48,1,9,5
1229,1,52,0,9,7
1230,1,26,0,1,1
1231,1,47,1,9,8
1232,1,91,0,5,4
1233,1,61,1,9,7
1234,1,78,1,9,5
1235,1,75,1,5,0
1236,1,65,0,5,5
1237,1,82,0,8,8
1238,1,67,1,9,3
1239,1,59,0,1,-6
1240,1,51,1,4,-3
1241,1,54,0,10,3
1242,1,60,0,4,-1
1243,1,49,1,10,1
1244,1,86,1,4,-2
1245,1,32,0,3,-1
1246,1,47,0,5,-2
1247,1,68,0,5,-1
1248,1,98,0,8,5
1249,1,80,1,9,5
1250,1,49,0,7,5
1251,1,62,0,9,0
1252,1,52,0,3,-4
1253,1,24,0,5,-1
1254,1,55,1,6,-1
1255,1,29,1,7,-2
1256,1,59,0,2,-5
1257,1,69,1,8,2
1258,1,36,1,1,1
1259,1,51,1,1,-2
1260,1,73,0,3,0
1261,1,83,1,3,-4
1262,1,67,0,5,-3
1263,1,52,1,8,-1
1264,1,67,1,1,-4
1265,1,38,0,5,4
1266,1,60,0,4,-2
1267,1,60,0,8,4
1268,1,71,0,2,0
1269,1,83,1,5,5
1270,1,44,0,1,-2
1271,1,46,1,7,6
1272,1,39,0,8,4
1273,1,48,0,5,1
1274,1,80,0,5,5
1275,1,72,0,7,1
1276,1,32,1,6,1
1277,1,43,0,8,0
1278,1,83,1,6,4
1279,1,72,1,6,5
1280,1,37,1,5,3
1281,1,41,1,9,7
1282,1,69,1,8,3
1283,1,24,0,6,-1
1284,1,42,0,1,-6
1285,1,73,0,4,0
1286,1,86,1,2,-5
1287,1,29,0,5,2
1288,1,60,1,9,7
1289,1,93,0,7,3
1290,1,65,1,8,3
1291,1,106,0,4,0
1292,1,52,1,4,-2
1293,1,91,1,9,8
1294,1,99,1,3,-5
1295,1,20,1,7,0
1296,1,62,0,6,3
1297,1,58,0,3,-5
1298,1,46,1,9,9
1299,1,74,1,3,-3
1300,1,39,1,3,3
1301,1,67,0,3,-6
1302,1,59,0,2,2
1303,1,44,1,7,3
1304,1,67,1,1,-6
1305,1,38,0,7,6
1306,1,82,0,5,5
1307,1,82,1,7,-1
1308,1,43,1,9,6
1309,1,41,1,6,0
1310,1,62,0,4,0
1311,1,69,0,4,2
1312,1,53,1,3,-6
1313,1,24,0,8,2
1314,1,21,1,1,-5
1315,1,60,1,8,1
1316,1,22,1,9,4
1317,1,52,0,6,6
1318,1,31,0,5,-1
1319,1,58,0,4,-2
1320,1,65,1,8,5
1321,1,60,1,2,0
1322,1,21,0,3,-4
1323,1,53,0,6,4
1324,1,44,1,10,6
1325,1,51,1,7,7
1326,1,68,1,10,8
1327,1,39,1,2,-6
1328,1,70,1,3,2
1329,1,52,0,2,-5
1330,1,58,0,10,2
1331,1,38,1,5,3
1332,1,75,1,5,-1
1333,1,56,1,5,2
1334,1,69,1,5,-1
1335,1,34,1,10,7
1336,1,39,0,5,-2
1337,1,33,1,4,4
1338,1,51,0,7,4
1339,1,29,1,10,8
1340,1,72,0,2,-7
1341,1,96,0,3,-1
1342,1,62,1,10,10
1343,1,76,1,5,2
1344,1,36,1,4,-4
1345,1,60,0,5,4
1346,1,37,1,2,-4
1347,1,71,1,8,6
1348,1,82,0,9,0
1349,1,46,1,5,-2
1350,1,60,1,8,-1
1351,1,58,1,3,-3
1352,1,61,0,9,9
1353,1,60,1,8,1
1354,1,30,1,8,2
1355,1,49,1,4,-2
1356,1,27,1,4,-3
1357,1,27,0,3,1
1358,1,37,1,3,-4
1359,1,46,1,7,5
1360,1,79,1,10,7
1361,1,69,0,5,-2
1362,1,63,1,8,4
1363,1,41,1,5,-1
1364,1,75,1,1,-2
1365,1,74,0,6,1
1366,1,93,1,2,2
1367,1,60,1,1,-7
1368,1,61,1,7,-2
1369,1,67,1,10,1
1370,1,72,0,9,6
1371,1,32,0,2,-4
1372,1,40,0,9,8
1373,1,86,1,1,0
1374,1,46,0,4,3
1375,1,61,1,4,-5
1376,1,71,1,3,3
1377,1,45,1,1,-7
1378,1,43,0,2,-7
1379,1,29,0,1,-4
1380,1,89,0,10,8
1381,1,43,1,10,10
1382,1,71,1,3,-3
1383,1,45,1,4,-5
1384,1,80,0,4,4
1385,1,79,1,1,-1
1386,1,83,1,6,1
1387,1,57,0,4,-2
1388,1,86,0,10,4
1389,1,43,1,2,1
1390,1,42,0,7,7
1391,1,42,0,1,-4
1392,1,40,0,7,3
1393,1,71,0,4,1
1394,1,48,1,2,0
1395,1,40,1,7,0
1396,1,60,1,1,-6
1397,1,76,1,6,3
1398,1,92,0,4,4
1399,1,43,1,6,-1
1400,1,37,0,3,-3
1401,1,46,1,5,-2
1402,1,60,1,8,4
1403,1,43,1,6,2
1404,1,62,0,7,4
1405,1,46,0,2,-5
1406,1,64,1,2,-6
1407,1,55,0,4,4
1408,1,69,0,2,-7
1409,1,33,1,4,3
1410,1,19,0,7,0
1411,1,52,0,1,-2
1412,1,90,1,10,4
1413,1,81,1,4,-4
1414,1,78,0,5,-3
1415,1,72,0,6,4
1416,1,49,1,9,5
1417,1,28,0,8,6
1418,1,40,1,8,-1
1419,1,77,0,1,-3
1420,1,34,1,7,6
1421,1,46,0,8,2
1422,1,82,1,4,1
1423,1,56,0,9,6
1424,1,24,1,7,0
1425,1,24,0,10,2
1426,1,59,1,9,9
1427,1,79,0,6,2
1428,1,59,1,9,5
1429,1,64,1,10,9
1430,1,41,0,3,-6
1431,1,92,1,5,3
1432,1,69,1,8,3
1433,1,60,0,4,-4
1434,1,43,1,10,9
1435,1,38,1,9,8
1436,1,37,0,4,-3
1437,1,25,0,4,-4
1438,1,71,0,2,2
1439,1,84,1,9,6
1440,1,67,1,8,7
1441,1,35,0,2,1
1442,1,63,1,3,3
1443,1,92,0,6,-1
1444,1,82,1,6,4
1445,1,94,1,2,-1
1446,1,81,0,6,6
1447,1,27,1,8,8
1448,1,89,1,2,-7
1449,1,76,1,7,3
1450,1,55,1,1,-5
1451,1,32,1,2,-5
1452,1,75,0,9,9
1453,1,49,0,1,-5
1454,1,75,1,2,-3
1455,1,27,0,3,-2
1456,1,53,0,5,5
1457,1,61,0,9,4
1458,1,88,0,5,-2
1459,1,44,0,2,-1
1460,1,44,0,2,-4
1461,1,63,0,2,-7
1462,1,66,1,9,2
1463,1,31,0,2,0
1464,1,65,1,3,-5
1465,1,55,0,3,1
1466,1,22,0,3,0
1467,1,74,0,6,3
1468,1,60,1,3,-4
1469,1,68,0,9,3
1470,1,28,1,8,-1
1471,1,70,0,10,9
1472,1,81,0,9,1
1473,1,58,1,1,-5
1474,1,40,0,9,3
1475,1,49,1,2,-2
1476,1,42,1,7,6
1477,1,60,1,10,5
1478,1,76,0,7,1
1479,1,28,0,9,9
1480,1,68,0,6,3
1481,1,75,1,6,2
1482,1,36,1,9,1
1483,1,45,1,5,4
1484,1,32,0,8,1
1485,1,54,0,8,3
1486,1,54,1,4,-3
1487,1,81,0,7,0
1488,1,50,1,2,-2
1489,1,98,1,1,-3
1490,1,43,1,2,-2
1491,1,46,0,5,2
1492,1,43,1,7,7
1493,1,68,1,5,-1
1494,1,80,1,3,2
1495,1,66,1,6,3
1496,1,53,1,6,5
1497,1,72,0,4,-4
1498,1,30,0,8,2
1499,1,70,1,8,4
1500,1,65,0,7,-2
1501,1,27,1,4,-3
1502,1,55,1,5,-2
1503,1,22,0,4,4
1504,1,60,0,4,-5
1505,1,82,0,2,0
1506,1,24,1,3,-3
1507,1,31,0,3,-1
1508,1,76,1,2,-4
1509,1,73,1,4,4
1510,1,66,1,4,0
1511,1,56,0,6,-2
1512,1,44,1,8,1
1513,1,42,0,3,-2
1514,1,58,1,4,-2
1515,1,26,1,3,2
1516,1,49,1,1,-4
1517,1,76,0,6,-1
1518,1,47,1,9,2
1519,1,60,1,2,0
1520,1,59,1,2,-7
1521,1,76,1,10,5
1522,1,77,0,5,0
1523,1,109,1,4,4
1524,1,82,1,6,3
1525,1,81,0,8,0
1526,1,39,1,5,-3
1527,1,52,0,8,1
1528,1,45,1,10,1
1529,1,50,0,7,3
1530,1,77,1,3,3
1531,1,62,1,6,3
1532,1,50,1,4,0
1533,1,86,1,5,2
1534,1,64,0,7,4
1535,1,46,0,4,2
1536,1,78,1,7,0
1537,1,49,1,9,3
1538,1,51,1,6,4
1539,1,54,1,10,9
1540,1,68,0,5,-2
1541,1,23,1,9,0
1542,1,77,0,5,-3
1543,1,60,0,5,5
1544,1,78,0,3,1
1545,1,65,1,2,-4
1546,1,60,0,7,1
1547,1,63,0,8,1
1548,1,41,0,6,-2
1549,1,54,1,5,0
1550,1,76,1,5,-4
1551,1,30,0,10,9
1552,1,43,0,8,3
1553,1,41,1,3,2
1554,1,64,0,3,3
1555,1,46,0,6,-3
1556,1,36,1,4,0
1557,1,65,1,6,3
1558,1,39,1,2,-6
1559,1,33,1,9,9
1560,1,63,1,8,-1
1561,1,66,1,9,8
1562,1,53,0,5,4
1563,1,66,0,10,7
1564,1,58,1,2,-6
1565,1,54,0,7,5
1566,1,39,0,4,-2
1567,1,41,0,6,-3
1568,1,68,1,8,1
1569,1,30,1,8,3
1570,1,51,1,2,-1
1571,1,63,0,2,0
1572,1,62,0,6,5
1573,1,36,0,5,-1
1574,1,31,1,1,0
1575,1,52,1,3,2
1576,1,50,1,9,8
1577,1,101,0,5,-1
1578,1,97,1,4,-3
1579,1,77,0,2,-1
1580,1,89,0,1,-3
1581,1,53,0,4,-1
1582,1,74,1,8,3
1583,1,61,0,5,-2
1584,1,25,0,4,3
1585,1,58,1,9,1
1586,1,45,0,8,8
1587,1,68,0,2,2
1588,1,36,1,2,-4
1589,1,43,0,9,5
1590,1,27,1,1,-1
1591,1,79,1,5,1
1592,1,64,1,6,-2
1593,1,20,1,7,6
1594,1,91,0,2,-2
1595,1,63,0,6,2
1596,1,45,1,10,3
1597,1,37,1,2,-2
1598,1,82,0,2,-6
1599,1,45,1,9,1
1600,1,60,0,9,3
1601,1,24,1,5,0
1602,1,43,0,1,-3
1603,1,42,1,7,6
1604,1,46,1,8,8
1605,1,29,1,8,7
1606,1,61,1,4,4
1607,1,54,1,8,4
1608,1,42,0,4,4
1609,1,31,1,8,6
1610,1,57,0,4,-5
1611,1,65,1,10,1
1612,1,70,1,8,6
1613,1,46,1,2,-7
1614,1,62,1,5,-3
1615,1,71,0,4,2
1616,1,46,1,8,5
1617,1,72,1,1,0
1618,1,82,1,2,-5
1619,1,35,1,1,0
1620,1,39,1,1,-7
1621,1,25,1,3,-4
1622,1,73,0,8,-1
1623,1,71,0,8,6
1624,1,76,1,3,-5
1625,1,36,1,2,-4
1626,1,66,1,7,1
1627,1,36,0,8,0
1628,1,54,0,7,7
1629,1,83,0,10,4
1630,1,71,0,10,9
1631,1,60,0,10,8
1632,1,70,1,6,-2
1633,1,34,1,7,2
1634,1,87,0,9,1
1635,1,43,0,2,-6
1636,1,38,1,6,-3
1637,1,60,0,6,1
1638,1,46,1,2,-1
1639,1,62,0,3,-6
1640,1,88,1,9,9
1641,1,50,1,4,-3
1642,1,60,0,2,2
1643,1,60,1,6,3
1644,1,96,1,6,5
1645,1,64,0,7,-2
1646,1,66,1,7,5
1647,1,50,1,1,-3
1648,1,57,1,3,0
1649,1,58,0,10,4
1650,1,37,0,3,-3
1651,1,54,1,3,-1
1652,1,52,0,10,3
1653,1,54,0,4,4
1654,1,47,0,6,2
1655,1,38,0,4,0
1656,1,57,0,10,5
1657,1,46,0,6,0
1658,1,82,1,4,1
1659,1,65,1,8,4
1660,1,60,0,8,1
1661,1,67,1,8,2
1662,1,84,1,4,-4
1663,1,39,1,3,0
1664,1,65,0,2,-6
1665,1,109,0,3,3
1666,1,77,0,2,-2
1667,1,59,1,9,6
1668,1,56,0,2,-6
1669,1,41,0,1,-8
1670,1,57,1,1,-2
1671,1,43,0,6,4
1672,1,79,1,6,2
1673,1,67,1,3,-5
1674,1,52,1,1,-7
1675,1,52,1,5,4
1676,1,53,1,3,-1
1677,1,73,1,3,3
1678,1,52,1,9,5
1679,1,77,0,3,-4
1680,1,82,1,9,0
1681,1,81,0,7,-2
1682,1,55,0,5,-4
1683,1,23,1,5,4
1684,1,87,0,4,-2
1685,1,46,0,2,-5
1686,1,33,1,10,7
1687,1,38,0,6,5
1688,1,55,0,5,5
1689,1,59,1,8,-1
1690,1,43,0,5,4
1691,1,75,1,1,-4
1692,1,52,1,10,2
1693,1,26,0,7,-2
1694,1,78,1,10,8
1695,1,27,1,7,1
1696,1,25,0,10,1
1697,1,43,1,5,2
1698,1,37,1,2,-4
1699,1,59,0,9,3
1700,1,91,1,5,4
1701,1,58,1,7,-2
1702,1,32,0,3,0
1703,1,67,0,4,2
1704,1,29,1,10,5
1705,1,74,0,1,-7
1706,1,51,1,3,-3
1707,1,77,0,8,5
1708,1,60,1,9,4
1709,1,85,1,10,4
1710,1,40,0,10,4
1711,1,72,0,4,4
1712,1,71,0,3,-6
1713,1,64,0,10,1
1714,1,21,1,2,-2
1715,1,41,1,3,2
1716,1,80,0,10,8
1717,1,49,0,9,2
1718,1,40,1,2,-7
1719,1,64,0,6,0
1720,1,61,0,6,-3
1721,1,77,0,6,6
1722,1,46,1,2,-7
1723,1,58,1,4,-4
1724,1,61,0,1,1
1725,1,61,0,1,-2
1726,1,49,1,5,5
1727,1,58,1,8,-1
1728,1,67,1,1,-3
1729,1,70,1,1,-6
1730,1,56,0,9,9
1731,1,73,1,7,2
1732,1,30,1,4,-1
1733,1,58,0,10,6
1734,1,66,1,1,1
1735,1,46,0,4,-3
1736,1,49,1,10,7
1737,1,61,0,7,2
1738,1,50,1,9,6
1739,1,30,0,6,6
1740,1,39,1,9,3
1741,1,48,0,8,4
1742,1,83,0,4,0
1743,1,56,0,5,5
1744,1,67,0,6,2
1745,1,32,1,6,-3
1746,1,49,1,4,4
1747,1,25,0,7,3
1748,1,42,1,9,3
1749,1,47,0,10,9
1750,1,37,1,8,7
1751,1,51,0,3,1
1752,1,64,0,3,0
1753,1,43,0,2,-7
1754,1,102,1,1,-4
1755,1,36,1,5,2
1756,1,45,1,6,4
1757,1,44,0,4,-4
1758,1,54,0,3,-6
1759,1,48,1,10,6
1760,1,76,0,5,-2
1761,1,60,0,4,3
1762,1,60,1,3,1
1763,1,62,1,9,5
1764,1,76,1,2,1
1765,1,54,1,10,1
1766,1,39,0,4,-3
1767,1,61,0,2,-7
1768,1,63,1,7,1
1769,1,44,0,7,0
1770,1,57,0,10,1
1771,1,56,0,8,4
1772,1,69,0,6,2
1773,1,82,0,5,-1
1774,1,71,1,6,-2
1775,1,42,1,10,3
1776,1,77,1,6,5
1777,1,70,1,3,1
1778,1,64,1,6,0
1779,1,71,1,6,-1
1780,1,60,0,10,4
1781,1,60,1,7,4
1782,1,73,1,5,1
1783,1,73,1,4,2
1784,1,47,1,4,4
1785,1,66,1,7,6
1786,1,70,1,6,-3
1787,1,32,1,4,2
1788,1,41,1,3,2
1789,1,42,1,6,-3
1790,1,74,0,9,0
1791,1,21,0,8,-1
1792,1,82,1,7,4
1793,1,52,1,8,-1
1794,1,61,1,3,-6
1795,1,60,0,6,-1
1796,1,57,1,9,2
1797,1,67,1,1,0
1798,1,71,0,6,3
1799,1,67,1,5,3
1800,1,28,1,10,1
1801,1,65,1,4,2
1802,1,78,1,2,0
1803,1,33,1,4,-4
1804,1,43,0,8,4
1805,1,51,0,9,0
1806,1,58,1,3,2
1807,1,65,1,5,5
1808,1,35,1,8,2
1809,1,86,0,10,9
1810,1,105,1,1,-3
1811,1,41,0,7,2
1812,1,93,0,7,5
1813,1,64,0,2,-3
1814,1,41,0,1,1
1815,1,46,0,3,-5
1816,1,57,0,3,-2
1817,1,73,1,8,0
1818,1,37,1,7,-1
1819,1,47,1,9,4
1820,1,46,0,4,1
1821,1,50,0,2,-3
1822,1,56,1,6,2
1823,1,48,1,1,1
1824,1,31,1,4,-5
1825,1,58,0,6,-3
1826,1,28,0,10,9
1827,1,60,1,2,-6
1828,1,82,1,7,7
1829,1,64,0,5,-3
1830,1,72,0,9,8
1831,1,51,0,2,1
1832,1,60,0,1,-5
1833,1,32,1,10,9
1834,1,66,0,1,-3
1835,1,66,0,2,-1
1836,1,95,1,2,-1
1837,1,62,0,4,-5
1838,1,66,1,2,-5
1839,1,38,1,6,4
1840,1,86,1,8,2
1841,1,84,1,2,-6
1842,1,62,0,3,-3
1843,1,40,1,7,1
1844,1,60,1,8,7
1845,1,63,1,1,-2
1846,1,60,0,6,6
1847,1,54,1,3,3
1848,1,46,0,8,7
1849,1,51,1,10,10
1850,1,67,0,10,8
1851,1,58,0,9,6
1852,1,59,1,5,-1
1853,1,57,0,4,-1
1854,1,36,1,8,7
1855,1,31,0,1,1
1856,1,58,0,3,2
1857,1,45,1,1,-2
1858,1,37,0,8,5
1859,1,55,1,1,0
1860,1,55,0,4,-4
1861,1,91,1,5,4
1862,1,59,1,4,1
1863,1,60,1,1,-2
1864,1,57,1,10,9
1865,1,76,1,5,5
1866,1,72,1,2,-1
1867,1,59,0,8,-1
1868,1,38,1,10,10
1869,1,94,1,4,4
1870,1,84,1,10,1
1871,1,32,0,8,0
1872,1,55,0,5,2
1873,1,22,1,8,3
1874,1,49,1,6,-3
1875,1,55,1,10,7
1876,1,81,1,9,3
1877,1,52,0,4,-1
1878,1,81,0,2,-3
1879,1,28,0,1,0
1880,1,77,0,7,6
1881,1,69,1,8,8
1882,1,93,1,4,2
1883,1,41,1,4,-5
1884,1,27,1,6,1
1885,1,75,1,4,2
1886,1,69,0,7,3
1887,1,52,0,9,8
1888,1,59,1,9,5
1889,1,61,1,7,-2
1890,1,74,0,9,2
1891,1,97,0,9,3
1892,1,42,0,9,1
1893,1,30,0,10,4
1894,1,74,1,6,6
1895,1,63,1,9,3
1896,1,92,1,7,6
1897,1,47,0,10,9
1898,1,67,1,3,2
1899,1,65,1,10,7
1900,1,31,0,9,5
1901,1,54,1,2,-4
1902,1,24,0,5,-1
1903,1,38,0,6,-3
1904,1,47,0,2,-5
1905,1,60,1,3,3
1906,1,59,0,7,2
1907,1,40,0,5,2
1908,1,36,0,10,7
1909,1,35,0,1,-1
1910,1,38,1,5,2
1911,1,51,0,1,-3
1912,1,50,0,4,-4
1913,1,68,1,5,-2
1914,1,20,0,7,0
1915,1,84,1,4,-4
1916,1,57,1,6,-2
1917,1,58,1,7,7
1918,1,35,1,6,4
1919,1,99,1,2,-6
1920,1,53,1,7,1
1921,1,43,0,4,4
1922,1,74,1,3,-4
1923,1,56,1,1,1
1924,1,43,1,3,2
1925,1,26,0,2,-3
1926,1,71,0,3,-2
1927,1,60,1,2,-7
1928,1,46,0,2,-1
1929,1,79,0,9,2
1930,1,70,0,9,5
1931,1,60,1,7,0
1932,1,48,0,4,-4
1933,1,23,0,4,4
1934,1,26,0,7,0
1935,1,90,1,7,2
1936,1,61,0,8,7
1937,1,47,0,2,-3
1938,1,60,1,1,-5
1939,1,65,1,5,-2
1940,1,28,0,5,-2
1941,1,38,1,4,4
1942,1,63,0,5,1
1943,1,65,1,10,9
1944,1,84,0,1,-7
1945,1,37,1,2,0
1946,1,92,1,7,-1
1947,1,57,1,3,-6
1948,1,60,0,9,2
1949,1,41,0,4,-2
1950,1,33,1,1,-4
1951,1,69,0,9,5
1952,1,54,0,8,0
1953,1,52,0,7,3
1954,1,69,0,1,-4
1955,1,60,1,8,5
1956,1,51,0,2,-3
1957,1,40,1,1,-8
1958,1,53,1,4,-3
1959,1,73,1,1,-2
1960,1,103,1,3,-1
1961,1,19,1,6,-1
1962,1,56,1,10,9
1963,1,67,0,8,3
1964,1,24,0,5,-4
1965,1,37,0,9,9
1966,1,51,1,8,2
1967,1,50,0,1,-2
1968,1,57,1,7,7
1969,1,39,1,2,-3
1970,1,63,1,5,-3
1971,1,48,0,1,1
1972,1,60,1,3,1
1973,1,47,0,10,4
1974,1,66,1,10,7
1975,1,39,1,6,2
1976,1,66,0,7,-2
1977,1,26,1,10,3
1978,1,88,0,4,-1
1979,1,58,0,8,4
1980,1,39,0,5,1
1981,1,56,0,6,4
1982,1,74,1,8,6
1983,1,53,1,1,-5
1984,1,56,1,6,3
1985,1,99,0,6,-1
1986,1,60,1,3,-5
1987,1,70,0,6,-3
1988,1,67,1,8,3
1989,1,35,1,8,6
1990,1,60,1,7,3
1991,1,38,1,9,7
1992,1,77,0,1,-7
1993,1,41,0,5,1
1994,1,60,0,1,-1
1995,1,56,1,7,0
1996,1,84,0,8,4
1997,1,33,1,2,-3
1998,1,90,1,9,6
1999,1,42,1,2,-4
2000,1,60,0,10,8
2001,1,41,0,6,-3
2002,1,25,0,5,-3
2003,1,82,1,6,-3
2004,1,60,1,8,0
2005,1,71,1,7,1
2006,1,42,1,8,8
2007,1,35,1,4,1
2008,1,81,1,4,0
2009,1,30,1,10,5
2010,1,74,1,3,2
2011,1,60,0,10,6
2012,1,63,1,3,0
2013,1,52,1,1,-7
2014,1,40,0,5,5
2015,1,38,0,2,0
2016,1,50,0,3,0
2017,1,53,1,1,-4
2018,1,71,1,10,3
2019,1,33,0,1,-2
2020,1,43,1,2,-7
2021,1,38,1,8,-1
2022,1,64,0,9,3
2023,1,64,1,3,-3
2024,1,37,1,10,3
2025,1,21,0,2,-1
2026,1,64,0,7,4
2027,1,60,0,2,1
2028,1,67,0,2,-3
2029,1,86,1,7,1
2030,1,76,1,8,2
2031,1,37,1,7,-2
2032,1,41,0,9,0
2033,1,38,1,2,-6
2034,1,24,1,2,-4
2035,1,68,1,5,-3
2036,1,36,0,9,7
2037,1,56,1,7,-1
2038,1,52,1,7,-1
2039,1,76,1,5,4
2040,1,20,1,1,-2
2041,1,35,1,7,7
2042,1,26,1,2,-4
2043,1,60,1,8,5
2044,1,69,1,10,5
2045,1,60,1,8,7
2046,1,52,1,1,-4
2047,1,24,1,9,0
2048,1,65,1,8,7
2049,1,63,0,7,3
2050,1,34,1,2,-6
2051,1,55,1,4,3
2052,1,56,0,10,10
2053,1,44,1,9,9
2054,1,70,1,9,7
2055,1,56,1,3,-6
2056,1,39,1,9,3
2057,1,71,1,3,-6
2058,1,97,0,4,1
2059,1,31,0,1,-3
2060,1,56,1,3,-2
2061,1,74,1,4,-1
2062,1,61,0,1,1
2063,1,47,1,7,4
2064,1,95,0,5,-3
2065,1,44,1,7,-2
2066,1,60,1,10,8
2067,1,60,0,6,-1
2068,1,52,1,8,5
2069,1,25,0,9,0
2070,1,75,1,4,3
2071,1,29,0,1,-3
2072,1,58,1,10,4
2073,1,66,0,8,7
2074,1,58,1,2,-2
2075,1,68,0,6,0
2076,1,72,1,3,-5
2077,1,93,1,2,-4
2078,1,87,0,4,-1
2079,1,47,1,6,2
2080,1,66,0,1,-2
2081,1,60,1,8,-1
2082,1,50,1,1,-6
2083,1,61,0,2,-3
2084,1,73,1,6,1
2085,1,37,1,6,4
2086,1,29,0,10,2
2087,1,78,1,2,2
2088,1,56,0,3,-6
2089,1,68,0,10,5
2090,1,48,0,7,2
2091,1,53,1,1,-1
2092,1,61,1,3,-2
2093,1,48,1,1,-5
2094,1,51,0,3,2
2095,1,51,0,3,-2
2096,1,97,1,3,0
2097,1,67,1,6,2
2098,1,43,1,4,-4
2099,1,103,0,2,-4
2100,1,31,0,7,5
2101,1,41,1,4,-3
2102,1,62,0,9,3
2103,1,53,1,4,2
2104,1,54,1,3,-2
2105,1,73,0,3,1
2106,1,85,1,3,0
2107,1,50,1,3,0
2108,1,80,1,3,-5
2109,1,44,1,4,-2
2110,1,48,1,8,0
2111,1,85,0,8,2
2112,1,60,0,2,0
2113,1,37,0,4,1
2114,1,77,1,7,-2
2115,1,37,0,7,4
2116,1,62,1,4,-2
2117,1,85,0,8,6
2118,1,25,0,4,-4
2119,1,23,0,6,5
2120,1,62,0,10,4
2121,1,86,0,3,-6
2122,1,87,0,4,0
2123,1,65,1,4,-4
2124,1,23,1,2,-2
2125,1,56,0,8,6
2126,1,44,0,7,0
2127,1,61,1,8,0
2128,1,98,1,6,-2
2129,1,77,1,3,2
2130,1,60,0,1,-6
2131,1,75,0,3,0
2132,1,47,1,7,0
2133,1,71,1,4,2
2134,1,63,1,1,-4
2135,1,68,0,7,-2
2136,1,67,1,6,1
2137,1,83,0,4,-1
2138,1,42,0,1,-8
2139,1,40,0,9,6
2140,1,61,1,7,5
2141,1,61,1,2,-2
2142,1,45,0,9,8
2143,1,39,1,10,2
2144,1,25,1,5,4
2145,1,39,0,3,-2
2146,1,31,1,4,3
2147,1,44,1,9,7
2148,1,30,1,6,-1
2149,1,72,0,8,6
2150,1,74,1,4,-5
2151,1,81,1,9,3
2152,1,32,0,6,-1
2153,1,76,1,7,3
2154,1,52,0,8,5
2155,1,28,0,9,6
2156,1,102,1,5,-3
2157,1,32,0,9,1
2158,1,35,0,8,0
2159,1,64,1,9,8
2160,1,46,1,6,4
2161,1,34,0,4,1
